"name","type","guests","cabins","crew","length","year","model","summerLowSeasonPrice","summerHighSeasonPrice","winterLowSeasonPrice","winterHighSeasonPrice","description","rating","baseMarina","country","photos","userId","createdAt","updatedAt","id","similarYachts"
IWJ LYRA,Sailing Yachts,8,4,4,29.87,2017,Custom,3357.00,3857.00,3357.00,3857.00,"The 30m/98'5"" 'IWJ Lyra' sail yacht built by shipyard Thackwray is available for charter for up to 8 guests in 4 cabins.",4.00,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/IWJ LYRA/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/IWJ LYRA/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/IWJ LYRA/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/IWJ LYRA/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/IWJ LYRA/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,f9a12940-03aa-48f8-9543-fa8ca7725459,"{5b549d30-6e16-4e78-b0f8-5a6992bd53c6,2952b0e8-8cff-4739-b082-4030101d0a87,7d049612-34ad-49ad-a374-51e1d6bfcc18,8de5e7cb-e78b-46b0-85f1-4c6e714c93b0,f6cfbb79-6319-40c7-967d-0fcc1013bbc1,4586e4c7-7319-48bc-81cd-643ea8a0c1ac,7765f0a0-7741-4f96-b0d9-187b265bcac1,fd5290df-350b-472a-8149-752c7f0b543f,4598c8cb-ac72-4991-b005-70818898aed8,b2dd2f4d-90e5-4665-9249-a9c2c4b55c78,f00b3916-9ef5-4b6a-9af0-72c8606e0741,1c198960-0f37-46ea-b97e-9742e383ad35,17817ba9-ffed-4f11-a292-82d2866ddeb1,d8d564f6-2b5d-4bfe-ac9e-af422e83a8f1,06e737b3-1a7c-4e7e-b6ef-a89975396fc1,d96c9d50-0833-46cb-a953-bdc87f80636c,bf55bae5-0f4a-48ee-b033-aeb5e4726b57,6cfb1b1a-4dce-4932-8eed-8865a7306254,4355937b-48a9-460c-9b33-bfacb72e816f,f6158a97-9210-45f0-987e-163be87443fc}"
J SEVEN,Sailing Yachts,6,3,3,26.31,2025,Custom,6000.00,6857.00,6000.00,6000.00,The 26.21m/86' sail yacht 'J Seven' by shipyard CNB offers flexible accommodation for up to 6 guests in 3 cabins and features interior styling by Jean Marc Piaton.,4.80,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SEVEN/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SEVEN/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SEVEN/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SEVEN/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SEVEN/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"908ffa86-06af-4635-8c0c-156ea5c604d1","{5d09a41f-4f28-4396-afcd-0d308c25efec,c55c2883-8bbf-4c39-a790-127481c0e018,c7280399-8489-41a3-b304-ef35943030b7,be3dbcd8-a967-46ba-8fa0-549aa5413191,a8889116-a413-46c4-a38f-a903b5527c48,1d3e89f0-41a1-4756-971f-e9377afd371d,a7de6527-3221-441f-b54c-992d7a298fe7,2024b9db-473c-4872-8d1f-844709e460f6,b137622d-dac3-4513-a36c-04813c36a0f9,3a72bff8-8817-407f-934a-ecfdc70ba869,ac9a4950-3149-46e3-a3f3-3939550883dc,c3757c95-d01f-43b3-b670-b16d39c87fb2,3294d7b6-c0b7-40f7-9cab-890b4a53127c,c16f1716-b369-418c-87db-7164504d0278,d414b823-9f1d-41d1-a717-40c8a5191aa9,d9ab890a-f89f-4ab8-9960-16dc637a0cb9,4b9bf856-0e76-4c41-a16f-89b34ba391d5,ac2539b6-bbcd-43a4-a921-cfebe56e93da,9335b2c5-a186-4ae5-a6a8-04b566e05b3f,27490d5c-a246-4ade-b534-27ac6d156066}"
J SIX,Sailing Yachts,6,3,3,23.16,2016,Custom,3714.00,4214.00,3714.00,4214.00,The 23.16m/76' sail yacht 'J Six' by shipyard CNB offers flexible accommodation for up to 6 guests in 3 cabins.,4.10,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SIX/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SIX/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SIX/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SIX/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SIX/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"525210fb-8174-4560-9179-42e359186210","{b2d945f9-9345-4658-98a1-55fde4f233c0,c17198c4-f2ab-4533-afb7-20e576acbc9e,aa920252-15ba-499a-bf55-639222f06981,47d2ee37-cdbb-4371-8581-220564f66fe0,b228570a-1c99-4552-814e-4fedfaf64531,c6092a5b-7e85-4b85-9dc0-43d7cb66a424,40e67213-03d6-4855-8ac1-45707949d6a9,0ec7d7ec-5cf9-436a-b2a3-39d50dffb7ab,88211fa2-6501-4071-a133-f0287caa89d0,e67c431d-fec8-4a01-80fb-3fb91189c3f8,c52efb44-0dc4-4430-b690-e870e08146c4,de635dd6-27d5-4490-b749-5fba199ac88f,7fd7070c-5613-486d-a648-987cedb390e5,7db0efb1-4748-4eb5-9da2-8aad1afc0ee9,f882fe56-a7ba-4c16-b38b-569295d9ecb0,b142513d-b76c-4096-9078-867c6a576b82,d32cbb4e-f18c-4ef0-92bd-8e5e451658eb,3c962999-858a-46d5-8f8a-18d0fca7c6c9,29d9c867-64a0-4c4e-99df-6dd11cccc65a,189ce2e1-7e42-4279-a5d3-746764d4a2c9}"
J SPARROW,Catamarans,8,4,4,23.28,2023,Seventy 7,8929.00,11214.00,8929.00,8929.00,"The 23.28m/76'5"" catamaran yacht 'J. Sparrow' is an excellent new superyacht for the luxury charter market. Delivered by the French shipyard Lagoon and featuring interior styling by French designer Lagoon she can comfortably accommodate up to 8 guests in ",4.50,Mykonos,Greece,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SPARROW/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SPARROW/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SPARROW/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SPARROW/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/J SPARROW/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"1026dd95-e768-4fea-aacb-b1f529acd286","{a9457657-c84e-42a1-8f21-cc0a24360266,74e16318-7e1a-40ab-aabd-7edd99b16a48,719382b8-6e20-4894-b17e-8838e82e5fe3,9ad4afb0-0a75-4f48-bdfc-61b3b965b807,f4b90516-e2ca-44db-ae3b-6d443d2e65fb,1e56f546-252e-48a1-890d-7df9bf075a04,13dfbc42-b5c4-4127-aa09-397a68a9f7d2,dfc97571-63b1-4159-aa1d-bd699aa8237c,662379f3-a241-4667-8de7-4c902676c3bd,7ea08068-f701-4b46-89c7-70854f5155d4,066f6ab0-b71e-4847-9856-51dbb2f1c0fa,b4b41780-4253-4c44-971c-cd38fe645972,8d1f7f9c-430f-4992-838b-c9b68131db86,10fa6907-0e42-4d01-b418-d03984a35845,5fbd6d12-a9e3-4686-b00c-c55aa4021134,fbefab58-bcdf-4e91-9ff0-d5f495a292a6,4aa40d8d-0944-4269-9748-b272557ed7f5,dfac5419-a317-4bab-997a-44d6ec3d3d6d,db0f78f3-f41f-4ab7-ae28-8b3418df8cb5,162ca753-e836-4b37-a88e-f00fd8c9d44e}"
JAAN,Motor Yachts,12,6,9,42.06,2024,Custom,22643.00,22643.00,22643.00,22643.00,The 42.06m/138' motor yacht 'Jaan' (ex. O'Pari) by shipyard Intermarine offers flexible accommodation for up to 12 guests in 6 cabins and features interior styling by Italian designer Studio Vafiadis.,4.60,Mykonos,Greece,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAAN/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAAN/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAAN/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAAN/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAAN/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"5e73a962-fcb8-43d7-9fe5-111d32be1739","{9b84459a-5f46-47fc-9aff-99b4acc5a061,1468605f-dcd0-44b4-aa29-0688f1af1769,06fe1704-2dda-435d-940f-30eedc8eb3ca,8b57c9ea-d164-4539-8d0f-af0dec997fbc,02535b0a-9df6-4fa1-915f-ab34bdeaa895,99aaa4dc-2112-4020-add1-cce3f4c0592e,bd5f5f1b-afe5-477b-a9ca-a9ef5405cc82,57dde39e-95d4-4602-a32c-546f2e615929,4506d65e-6c51-4b78-ac70-5e96b4525277,ad7b18f4-1ede-49e7-8479-0073c75a7ad5,470600f8-9bb5-4adc-aed8-447c312f4762,82ff9263-1112-436f-8e60-93b43a0273ea,827d0b38-bd2b-4a99-a99e-06fb8350a806,aedc3fcf-645e-419c-ae89-01ebffbd2ea0,7d335c16-d33a-4d32-b11c-cc02c319c236,640e7f32-74d3-4aae-82c5-8d9e8bfb25e6,2d906319-f0da-445c-afe2-334d239cde4a,f87477b6-bfb6-43a0-8080-211a1a9d11ce,91310460-8efc-48b1-84b6-a677f1aaded7,9bc4ea30-8ea0-4cf1-a0a3-5cbd6952f526}"
JACK,Catamarans,8,4,4,23.30,2023,Custom,10786.00,11643.00,10786.00,11643.00,"The 23.3m/76'5"" catamaran yacht 'Jack' is an excellent new superyacht for the luxury charter market. Delivered by shipyard McConaghy Boats she can comfortably accommodate up to 8 guests in 4 cabins.",4.80,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACK/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACK/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACK/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACK/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACK/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,f4b90516-e2ca-44db-ae3b-6d443d2e65fb,"{9ad4afb0-0a75-4f48-bdfc-61b3b965b807,7ea08068-f701-4b46-89c7-70854f5155d4,dfc97571-63b1-4159-aa1d-bd699aa8237c,90f90463-4cde-42db-8bdf-5592275c003f,b4b41780-4253-4c44-971c-cd38fe645972,3b741262-be91-4bc0-b3b6-3dfb0ec92536,80a26277-92ac-4ff1-b0c1-9de1d76a6750,dbf5d00e-f451-4524-8b47-04e46b982b90,350681ac-2439-41d0-8562-ae15a9da3baa,1026dd95-e768-4fea-aacb-b1f529acd286,13dfbc42-b5c4-4127-aa09-397a68a9f7d2,5fbd6d12-a9e3-4686-b00c-c55aa4021134,662379f3-a241-4667-8de7-4c902676c3bd,fbefab58-bcdf-4e91-9ff0-d5f495a292a6,bc877be4-fc61-46ec-ad43-2b8bd5519b81,222df6f0-62e3-43b9-a1c6-c6e7c9312cf6,7fdcad66-ec5b-4175-ba1d-9e5ad7eeb10b,0d19863c-2245-44f4-9834-2fd0b17dd335,066f6ab0-b71e-4847-9856-51dbb2f1c0fa,a9457657-c84e-42a1-8f21-cc0a24360266}"
JACKI,Motor Yachts,9,4,4,27.99,2020,SL96 Asymmetric,14071.00,15714.00,14071.00,14071.00,"The 29.06m/95'4"" motor yacht 'Jacki' by the Italian shipyard Sanlorenzo offers flexible accommodation for up to 9 guests in 4 cabins and features interior styling by Italian designer Laura Sessa Romboli.",4.70,Calvi,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKI/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKI/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKI/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKI/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKI/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"7b48badd-f8b3-42aa-8d7e-8e046d391fd2","{8beff3fd-7854-4e29-96a5-123936ff906d,d7bb96f0-f805-4fdc-ab61-70ab041c0b07,c3a34b40-cb7b-448a-a0f6-7a11b7da674d,538af6fb-aa92-4214-a0f2-e0db08033546,d419ccef-8c84-4816-a43a-c870eb97c734,0abec60d-e799-4425-a661-80e881eb7f5f,e3b1279b-881b-438b-a5c8-ae5f23fcf7ad,c8cb2ba8-8b79-4882-a0af-0fc628f6676d,9c06e5cb-6c48-4b35-b349-12c484961f0a,f6f13133-b23a-4219-abbd-8b83776c7f61,f384a31d-65a9-45dc-a083-4aa4bb101bf8,a994f43a-79bd-419d-ae98-67c949bfd0ac,de157f82-f754-49d3-a6f1-1f08aaf68fe2,75eb696c-7db3-4bb4-9fd1-bce6445250dc,159fa945-f73d-4705-8044-e21e8a3a3c6c,70d69491-8d1b-40f6-88a9-d0cc27c42559,ddf8f0c8-f1a1-4ed3-b6d7-20761343080a,cc6ae78b-1015-44f4-b221-8f26aef32827,f18fb4a2-4b78-44ac-8a4a-e56d6c443798,05446be5-4d4e-4d8d-8b85-4b67b5ad6201}"
JACKIE ONE,Motor Yachts,8,4,4,25.90,2009,Custom,4714.00,4714.00,4714.00,4714.00,The 25.9m/85' 'Jackie One' motor yacht built by the Italian shipyard Amer is available for charter for up to 8 guests in 4 cabins.,3.30,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKIE ONE/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKIE ONE/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKIE ONE/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKIE ONE/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACKIE ONE/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,bbb73a0e-99d3-4102-8eec-0dc8b29cf5bc,"{49cea63e-7f89-48b5-8d71-0e956289b4f9,627ff3ff-86b8-4914-a49c-d151164f6c23,d2485812-8fb8-4899-820a-831c294cfc4c,de4815ef-d41a-46cc-903f-d384f6b9944d,655ed184-a074-4bf8-8734-ae994f17a10b,beef7764-545e-4343-9c50-cee90502efb3,4ad48d7f-daa9-4ac1-861a-1e199bd1e99f,ea90bbe9-266a-4ec6-bfc0-92948f620084,d820d970-bfca-428c-a842-d1ed889ec078,717d3440-93fd-497c-8744-3f7f16815ce5,d6309f4d-2794-4dc8-99f5-95a2c2d63b2e,c4943a34-2909-4c6a-8b4e-3107b3e9ddc0,1a0d8e1d-98cd-42e8-b9d8-0f4c8503df5d,515e625a-8b38-415d-8834-c67e40816d6b,2ea95a7b-38ac-4b95-a940-04a4ee44243e,568c4d59-e9cd-462a-a355-cf260ada4c6f,fe8d1891-1a64-44ac-a7f2-0f4fb800d197,8b6f4a0b-6054-42c4-a3a2-083eb3a419ee,d6a05295-fe15-4f09-be30-2114afa7546a,a1e73b53-dedb-4bd3-b370-18d5fd3994a6}"
JACQUES DE MOLAY,Motor Yachts,8,4,5,28.60,2006,BSD 95,6857.00,7786.00,6214.00,6214.00,"The 28.6m/93'10"" 'Jacques De Molay' motor yacht built by shipyard Benetti Sail Division is available for charter for up to 8 guests in 4 cabins. This yacht features interior styling by Riccardo Paoli.",4.20,Amalfi Coast,Italy,"{""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACQUES DE MOLAY/00_main.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACQUES DE MOLAY/01.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACQUES DE MOLAY/02.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACQUES DE MOLAY/03.jpg"",""https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JACQUES DE MOLAY/04.jpg""}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"2a0cc0b7-bf29-45b4-a869-0b5bc3c6a816","{1392e786-d3bf-4353-9305-dc253adccfde,f05e21c8-5808-4765-bc58-27515db1422a,42c8daad-4953-4c2f-a103-2969289d069c,9ce3553e-fd4d-401e-9a9d-8e37b21e6dfd,4f1f9b33-f257-40ac-8f0f-5aad6dd30d94,cc464ca0-9ddd-4b3f-a197-d5ed8c6bc5b4,638e4537-2ca4-4220-9f1d-fcff6401751b,9be3bbc7-ca54-4dd0-9575-089b77f3d581,e65b3af2-ff13-4df0-98bf-9fd5349045d7,b54cb0fd-d98f-4136-9d7c-c7d2d8b0100b,7f4b7464-1a2b-495b-ae20-eefa98aff54d,9e12d019-03d3-4808-8d34-381e72c7cf90,34897093-73c1-44eb-9c0f-c57aff11e184,91c694d8-a0d3-48f8-860c-26d66b9c5b38,2b15f8fe-a01d-43d6-b023-5436bde4e7a4,ae88e513-2a76-473f-9ad2-aa62af3f2c96,f6cfbb79-6319-40c7-967d-0fcc1013bbc1,c6e7576f-a8b6-4a55-addc-61e4d2b58fda,aa4de67c-b75e-4ef9-831d-06ad78d1d638,48231e0f-a5f8-4339-807f-c82ad1da9e7c}"
JAGB,Motor Yachts,8,5,5,32.82,2020,Custom Line 106,18143.00,19000.00,18143.00,19000.00,The 32.3m/106' motor yacht 'Jag'B' by the Italian shipyard Custom Line offers flexible accommodation for up to 8 guests in 5 cabins and features interior styling by Italian designer Francesco Paszkowski Design.,5.00,Corsica,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGB/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGB/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGB/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGB/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGB/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,a2134cc2-66ce-4985-8236-8638a69ab08a,"{e887479f-8e56-4a60-9eb0-44880f6bd2d6,eb30c1bd-8f07-40b5-9bee-77016b3a50be,5b87aab8-a511-4fd3-915a-c52c459726ef,0f73c9bc-62c5-4d3d-b781-4b36d09d6dfe,b6a75925-ba74-4745-be08-360fdfd0405a,c4e233a3-2afe-4868-8edb-d6d224e53bb4,1aa5b316-f280-4d1f-b762-fb788c721dfb,fb850038-e768-42e2-a310-658d54dd5acb,55536048-24cf-455c-b60d-d8be50593eb6,4f578dc7-752e-4a08-bebb-a46f24040b63,08422776-c3e2-4dd9-8760-4674911be9d4,ceb14bcb-9a3e-4ce4-b54a-e77ffda51f4a,7b70f815-df58-41d7-b5b7-77ee8476421e,aeee345c-6692-47f5-9e59-91be1e773805,cf73721b-ee20-47a7-a288-f96951f288bc,3714f723-c6a1-49bd-973f-6c6043eaf70c,d6dae517-f030-4a42-9a74-952af4eaeee6,bee9287d-d033-42c8-93c1-159b0ee0cec8,3e9fb74f-eae6-4e71-8521-7805a31b6c26,0ccf2e23-86ec-47c7-a4c6-e489e308a9fb}"
JAGUAR,Motor Yachts,12,6,13,56.00,2023,Custom,48571.00,53643.00,48571.00,48571.00,"The 55.8m/183'1"" motor yacht 'Jaguar' by the Italian shipyard Benetti offers flexible accommodation for up to 12 guests in 6 cabins and features interior styling by French designer Zuretti.",5.00,Amalfi Coast,Italy,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGUAR/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGUAR/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGUAR/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGUAR/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAGUAR/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,e7352b52-7eb0-4176-99f4-ac052490e3b3,"{4bad7d44-2368-474d-a69c-2184396f5b5a,3719d228-8965-4b99-99ea-153b9a6f148a,28b28c51-3ebd-4b26-9fd0-5542454c265c,a84a6ce6-e457-479c-bf75-f5781756f40a,3cc2b398-5285-4c31-b977-29aafb178876,9ef2bfa5-6050-4c7d-abab-c8d547f8c52b,5298c168-3877-4ed2-8ba6-848f823e832a,50213b15-efdd-4ae4-9fac-8da022964401,72427fcd-1a55-4ff0-b919-897b3595f2b6,e089e823-fdf6-4bd5-8caa-e8b2614cb971,19dc2c49-863e-418d-8f12-d0914e686545,7e51b474-a7f3-41cf-9e6e-f042e455bf8e,da101547-55fc-4779-8484-0ca994579e8a,15984a22-3e8b-4421-a040-b32c8d0fb8b1,c80378a7-cf6d-49b1-938e-35a71032396b,d5043651-d360-4a4a-8341-0f757f1069fd,27075599-eeec-4da3-bd70-cf5530903521,486a8456-ab2f-48ca-bd22-3d0f06133790,bbd209a6-d861-4263-8ca8-a35352b7e0a9,96c504db-ccf7-417f-8016-48460b6c7552}"
JAJARO,Open Yachts,8,4,4,31.00,2014,Tecnomar Velvet 100',10071.00,13714.00,10071.00,13714.00,"The 31m/101'8"" open yacht 'JaJaRo' by the Italian shipyard Tecnomar offers flexible accommodation for up to 8 guests in 4 cabins and features interior styling by Italian designer LUCA DINI Design & Architecture.",3.90,Corsica,France,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAJARO/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAJARO/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAJARO/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAJARO/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JAJARO/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,"2618a8f3-7cde-464b-a793-c705ea80ff42","{a9ef0225-e7fe-496c-8609-b46ba6b5e5a0,6fbf4a75-db77-49c6-8361-f1be01453872,f12027cd-29b7-45ab-8967-5bf08bd9deb1,db262f2f-7af5-40f0-9725-f24c3a2000e7,de9f3956-684b-4e30-82a1-81f12e4f1a72,2bb70760-232a-49f3-9805-c703fc18dc3e,3f558170-f5ad-4b1b-94a2-b90e9533fc0b,0f73c9bc-62c5-4d3d-b781-4b36d09d6dfe,c07f811a-6a79-4473-be47-2e78650d919b,4355937b-48a9-460c-9b33-bfacb72e816f,704a40fc-7c41-4b0c-9a73-9a5c3ee5dfc0,d8d564f6-2b5d-4bfe-ac9e-af422e83a8f1,d96c9d50-0833-46cb-a953-bdc87f80636c,ba54d8e3-7892-4f5f-8095-7a87f1f0a329,cd5e561b-7587-410b-913c-029f3f1adf79,1c198960-0f37-46ea-b97e-9742e383ad35,17817ba9-ffed-4f11-a292-82d2866ddeb1,f35a0c0c-d030-4b05-a6e1-eb2a3d920e71,7e0ba1f8-9c4c-42be-a3e0-d0eb781c5ed3,7d049612-34ad-49ad-a374-51e1d6bfcc18}"
JALUN,Catamarans,8,4,3,19.99,2016,Custom,3929.00,3929.00,3929.00,3929.00,"The 19.99m/65'7"" 'Jalun' catamaran yacht built by shipyard Custom is available for charter for up to 8 guests in 4 cabins. This yacht features interior styling by Sun Coast.",4.30,Whitsundays,Australia,"{https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JALUN/00_main.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JALUN/01.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JALUN/02.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JALUN/03.jpg,https://pub-59edec60055841149d71125f2e73e658.r2.dev/yachts/yachts/JALUN/04.jpg}",ff210a03-d01e-49a5-9050-284d1d94490a,2025-10-25 16:58:48.579 +0300,2025-10-25 16:58:48.579 +0300,b32c32ef-fc00-40b1-bfb0-a5a0482c835e,"{b6b489cd-013f-4891-81fa-8376013eca98,deec6c8c-0923-40e8-aa41-69630b923b8f,3aafb83e-9bc1-4cdf-b9b5-42b5a88c549a,12980944-439e-4493-98c6-57fcf09d9fab,df016e23-61f2-49c7-8622-a4d9054bb9df,3651febf-f8f6-4107-ab56-8f837e23c6ae,0e919efe-ce2c-40ce-aae3-2731767d841c,3be8dfa1-f273-4368-bb60-577f9877781e,cc9fc571-c884-4cd7-b613-f6296085e63c,04cefea8-6d45-4f7a-a2af-f3c205945f2d,279ec2aa-5299-4a7b-8d33-b7a704844710,fb916033-c408-49b0-88d6-ad7110e31632,17f53b76-d048-4707-8320-821d3e2a0873,834abe5d-3f43-4b59-96a9-be367a26ce3c,08301419-f6b3-4c69-98e4-0ff2f7f83514,b9c0e030-a02d-446f-9e62-cc3f3efab041,965ca4c5-20d7-44f7-a630-646c06928f21,51196bda-8ccc-41e2-a64a-ab93f62c4121,e0e456b0-136d-402f-9d26-82c29712dacb,d47e3a3c-43f2-467b-8d28-8628c0f0f03d}"
